store_id,uptime_last_hour (in minutes),uptime_last_day (in hours),uptime_last_week (in hours),downtime_last_hour (in minutes),downtime_last_day (in hours),downtime_last_week (in hours)
7792588807565640085,0,0,21,0,10,43
3684426852564666972,0,8,34,0,0,17
5238628256681795947,0,0,0,0,10,61
7977177574719548113,0,0,0,58,13,81
4109205414554203641,58,23,143,0,0,0
7726990107824789399,58,23,143,0,0,0
2038955937408404221,58,12,132,0,11,11
6885286965424096509,0,12,64,0,0,12
4565647203555971306,58,23,143,0,0,0
2588521529064065319,0,0,0,58,23,143
4623585857923217075,59,23,143,0,0,0
2909549759300318963,0,0,0,58,23,143
6678062634596607279,0,0,7,58,9,52
960914868499583233,58,23,143,0,0,0
4594439805086541684,58,12,77,0,0,0
6171918309932228660,58,23,142,0,0,1
8194417610864334865,0,12,64,0,0,12
6308351242259465553,58,17,88,0,0,17
7931308194845115168,13,13,69,0,0,13
2605925917461885363,0,0,12,58,13,71
6588580635425478260,0,0,9,13,8,44
5020861061407941417,0,12,64,0,0,12
5795953979431734207,58,9,51,0,0,9
5907724097889003463,0,12,51,0,0,25
5015159283312873114,59,23,143,0,0,0
1414819399437123245,58,23,37,0,0,52
4858828967449392712,58,9,73,0,0,0
8465465452650771902,0,0,0,0,4,25
2293752746141569150,0,0,0,58,23,143
4597973327472528492,58,23,142,0,0,1
1745578335553912538,0,0,16,58,10,49
7631186710341268081,58,10,51,0,0,8
4911531977726625597,59,13,69,0,0,13
2154654200389136730,59,13,69,0,0,13
7286834225931314462,58,11,71,0,0,0
8613896090528601205,58,23,143,0,0,0
1713533781993249385,58,23,143,0,0,0
5225316035868742129,58,15,95,0,0,0
4059140495456576776,58,14,89,0,0,0
3388156940583061838,58,23,143,0,0,0
6504541671195552899,58,10,63,0,0,0
9131900244549686475,59,23,143,0,0,0
4784046847524432811,58,17,107,0,0,0
1381832992700230547,58,17,107,0,0,0
322058335023872951,58,15,79,0,0,15
7714981832923018741,0,0,0,59,23,143
6592481242907585984,58,8,50,0,0,0
3172876964943001056,58,23,143,0,0,0
4095043435597516847,0,0,72,58,15,20
2386861096572664008,0,15,71,58,8,72
4308716327356326641,0,0,35,58,23,108
474411767154024497,0,0,12,0,11,57
2644506338402062871,58,23,143,0,0,0
1920862598232129954,0,0,0,0,10,53
7811106495699256403,58,16,101,0,0,0
1502681464980594029,58,17,105,0,0,0
5419016719023445393,0,0,0,13,11,67
3518981871118927038,58,23,141,0,0,2
1381580742167828406,0,0,10,58,14,76
5956528166768378528,58,23,143,0,0,0
6953348387419728440,58,9,49,0,0,10
6217463897566338819,0,4,113,58,19,30
6967370440715735767,58,17,107,0,0,0
1495640109053720220,58,9,58,0,0,0
1220651511351042727,59,23,143,0,0,0
7506008567511802466,58,23,143,0,0,0
6150710830392700827,58,9,49,0,0,10
4470467676763425540,0,0,0,58,9,59
5850164582268706840,0,0,21,0,1,15
912481274307064919,0,0,27,0,9,44
3581701681933324288,0,0,12,0,11,56
4472538129154669536,0,0,0,58,23,143
1325268203883560998,0,0,0,0,6,49
3791787600220398127,58,16,101,0,0,0
4750972984503710487,0,0,34,58,6,40
3461386292049306389,0,0,0,58,23,143
2549504996254364591,58,10,76,0,0,0
8120450114880457128,0,0,0,58,23,143
3199288788810367360,58,9,54,0,0,9
1510385304919427114,58,11,48,0,0,23
4440847914723243491,58,23,143,0,0,0
3271822491590228237,58,11,59,0,0,8
491477157174885171,58,23,143,0,0,0
4921318406079072062,58,11,62,0,0,13
5040996510802401780,0,0,0,58,9,59
172112775132029564,0,11,52,0,0,11
8333547700952437743,13,13,69,0,0,13
3585657517109439062,58,13,69,0,0,13
4338052572429671405,0,4,34,0,0,6
4411773601118000118,58,23,143,0,0,0
4125436628482584209,0,0,0,58,11,68
190587005039343334,58,23,143,0,0,0
3258947110605774498,59,23,143,0,0,0
4598581625069550389,0,0,0,58,5,71
9005010624811713677,58,13,69,0,0,13
4789157162476311805,58,9,50,0,0,5
6949913012380946883,58,5,67,0,0,0
8141836060541283641,58,8,73,0,0,0
8396574520319233427,58,9,53,0,0,0
4750355509645542875,13,13,69,0,0,13
4752470915407530305,0,0,0,58,13,83
6542402508110491030,58,23,141,0,0,2
6501100085922760616,58,11,61,0,0,5
2575294187163078071,58,12,77,0,0,0
7960433717803174215,58,23,143,0,0,0
4520392672582664114,58,23,120,0,0,0
2071168386018579440,58,22,135,0,1,8
1651760508329835141,0,0,0,58,11,71
544751337026033356,59,23,143,0,0,0
213124882750299254,0,0,0,58,23,143
5003423114811887797,58,14,86,0,0,0
7482042427544549838,0,12,60,0,0,12
2392465275095560767,58,17,104,0,0,0
1988906444769228930,0,0,50,58,23,93
5570314770521046832,58,23,143,0,0,0
8944548981121874669,0,0,0,58,12,77
2905554666505997751,58,9,71,0,0,0
1814910282893643063,0,12,64,0,0,12
209183373802266038,0,0,0,0,12,72
6575245058993799150,0,0,7,58,6,30
8138753161225770962,58,17,107,0,0,0
3414352038808825700,0,11,55,0,0,11
5423340161178834539,58,9,47,0,0,9
8950043115936408006,0,0,0,58,23,143
446849336660301089,58,15,79,0,0,15
5613854412649451707,0,0,9,0,7,38
8845668577240020982,0,0,6,58,7,41
2016560800577268777,0,0,0,0,6,41
4044655655694669326,58,9,73,0,0,0
5525662075482893737,58,19,135,0,4,8
2588334495218220560,58,13,74,0,0,0
147034955688321174,0,0,9,13,8,44
2593802446455546453,0,0,0,58,6,78
1644437974845280499,58,9,49,0,0,10
7738034470109474246,58,9,49,0,0,10
1263828702133426446,58,23,141,0,0,2
6981495624066634417,58,23,143,0,0,0
4042506094221782834,0,0,0,58,23,143
6572691417276092419,58,6,45,0,0,6
6562382697232485011,0,11,87,58,6,20
5447691366783475945,0,3,57,58,2,18
5664694225952143615,58,12,87,0,0,0
7658264150132541175,58,11,85,0,0,0
8172150921624109830,13,13,69,0,0,13
61249558930922388,0,0,0,59,11,77
2619071437296185669,0,0,9,58,11,62
7987897309305479853,58,23,143,0,0,0
2689492195669291983,58,8,56,0,0,1
4384130156579319259,58,8,42,0,0,8
6059015472672021760,58,23,143,0,0,0
4472935708341406981,58,13,74,0,0,0
2841340681613984744,0,10,43,0,0,21
9028358488290162703,58,23,143,0,0,0
3285950806715889761,58,23,143,0,0,0
37936032450764521,58,11,63,0,0,13
3140989702141690591,58,2,16,0,12,70
1796496449352667425,58,14,72,0,0,5
1789633125587047168,58,11,59,0,0,11
1979887952411475817,58,17,107,0,0,0
229756281923043870,58,14,86,0,0,0
7535645748838073447,58,17,107,0,0,0
2867655162727640047,0,0,0,0,11,70
2982850244696162903,58,9,49,0,0,10
8148820598354743315,58,14,90,0,0,0
6647648741402613468,58,7,39,0,0,8
3807881142261750526,58,12,66,0,0,13
7786435372804671528,0,0,0,0,12,72
1251821812256109178,58,23,108,0,0,10
2248905253110987612,58,4,34,0,6,31
3517534213963208731,0,9,38,0,0,19
2788526996376915850,58,23,103,0,0,40
4364915920518273088,58,11,57,0,0,7
5126884484152377661,59,17,107,0,0,0
7698076599390547127,58,23,141,0,0,2
1176649077961475489,0,0,0,0,12,72
7146859192891703417,58,13,67,0,0,7
1814273048523919787,58,23,143,0,0,0
145932111898266027,58,23,143,0,0,0
6352131123952384511,0,0,0,59,23,143
6529727365761998945,58,23,143,0,0,0
8953320121804361061,58,14,96,0,0,0
1220804311105593039,58,23,143,0,0,0
6299098643527971401,58,13,46,0,0,13
2468186708681950806,0,0,12,0,0,51
978662904734234369,58,10,52,0,0,7
1351560598274283486,58,16,98,0,0,0
7242163402916558013,0,0,9,58,12,67
3279533685089575769,58,23,143,0,0,0
69853736712843975,58,23,143,0,0,0
1871481169871206788,0,0,0,58,11,72
1145220256665340940,58,12,63,0,0,10
458437129236139637,0,0,17,45,7,25
138609105862509057,0,13,51,0,0,7
3147193634072302011,58,23,143,0,0,0
5179831458365113887,0,10,51,0,0,10
6519704676391848302,58,23,143,0,0,0
5542380022748865470,58,23,139,0,0,4
583612361240440932,58,10,60,0,0,0
8581912566621099826,58,9,73,0,0,0
1553648756624102112,58,13,67,0,0,11
1198655103691192273,0,0,29,58,8,38
117337394419525839,0,0,0,0,9,54
3458202385375573928,58,23,143,0,0,0
589367131053534376,0,6,27,0,0,13
7347866224433549048,0,0,0,0,10,62
4861546528707759653,13,13,69,0,0,13
1656497078638161524,58,23,143,0,0,0
2714672221288097391,0,12,64,0,0,12
7473650391330331551,58,23,143,0,0,0
7165632378607960635,58,17,107,0,0,0
4470282824865056417,0,0,0,58,11,71
6674286461824559522,0,0,6,45,6,36
2716610122072123243,59,23,143,0,0,0
3181682982511372161,58,9,50,0,0,9
4315965081633644157,0,4,113,58,19,30
6446327043621166284,58,16,101,0,0,0
4559597501281055975,58,12,61,0,0,10
3173263880825376091,0,0,0,58,17,75
2270000851100812391,58,23,143,0,0,0
2310250326616994743,58,23,141,0,0,2
8899452647403678139,58,9,73,0,0,0
7650372718234352360,0,0,0,58,11,71
73491667571474362,58,8,50,0,0,0
5126740789314147969,0,12,64,0,0,11
1162838761932847848,0,10,40,0,0,20
340269371490240140,58,12,62,0,0,10
5929163454588250365,0,0,0,58,23,143
2858699298690958393,0,0,0,58,23,143
2233199855788677277,58,13,27,0,4,16
7939131953593628204,58,23,143,0,0,0
3016091460815975321,0,1,13,58,22,106
8024416614607888968,0,0,32,0,9,36
3681631591092292042,0,0,36,58,23,107
4485601834623391118,0,8,34,0,0,17
3789156511694193280,58,23,143,0,0,0
896474919451553919,0,0,0,0,12,77
1948635487198749597,59,23,143,0,0,0
6611391190144124339,0,0,0,0,10,65
2303817185711952416,0,0,0,0,10,63
5937787548623556148,58,17,107,0,0,0
2057963137235512954,58,23,143,0,0,0
2261834205073496672,58,15,92,0,0,0
817700132037534726,58,11,57,0,0,7
6241718533828218004,58,23,143,0,0,0
8440200391452830866,0,0,0,58,23,143
792489052388787373,59,23,143,0,0,0
9026927296874235746,58,23,143,0,0,0
3693989963296872365,0,4,39,0,0,4
451128482773222079,58,23,143,0,0,0
7195589625583490543,58,23,143,0,0,0
8530682066264693453,58,23,141,0,0,2
3200040790050275663,0,0,9,58,10,55
1070946354555868260,0,10,52,0,0,10
3842832410404495049,0,0,33,58,23,109
3171773961415632437,0,0,0,58,23,143
7067270630048853723,0,0,35,58,23,107
4311181032930159344,0,0,0,58,11,68
8210878269114359578,59,9,54,0,0,9
7832216227316686083,0,0,0,58,23,143
1979972775386961410,58,23,138,0,0,0
4074153383018412790,58,16,101,0,0,0
3174362223001916035,58,12,64,0,0,12
4502213488109123478,58,23,143,0,0,0
1152492611924511282,58,17,105,0,0,0
6518644166216963647,0,7,55,0,0,7
4072422872936983320,58,10,48,0,0,14
2671352006512594556,58,6,45,0,0,6
5481619885006677699,58,11,59,0,0,12
1653546505509885456,58,9,48,0,0,9
8679954928891144661,58,0,0,0,22,142
8406660746467039288,58,23,143,0,0,0
3089584280460739676,58,10,48,0,0,14
1032704868831201847,58,23,143,0,0,0
8632813222533753059,58,16,101,0,0,0
6495509303450857878,58,12,64,0,0,12
7958792180631987646,0,0,0,58,10,64
732111080654770566,0,0,0,58,9,57
3947465796600700855,58,16,101,0,0,0
3330677221571930687,58,13,74,0,0,0
548636835478901271,58,23,143,0,0,0
3854391167968864723,58,10,117,0,0,0
1076119633369684283,58,23,136,0,0,0
7333330267233125471,58,12,132,0,11,11
676022079485020871,58,12,64,0,0,13
2747995138788244473,0,0,46,58,23,97
7692838032555156056,58,23,143,0,0,0
2363254475684778152,58,12,63,0,0,10
5096911626370626604,58,17,100,0,0,0
6418821628339996480,0,0,107,58,23,36
115475171852550934,59,23,143,0,0,0
4962791351847951525,13,13,68,0,0,13
6145613313149326909,58,15,95,0,0,0
2225383644753473577,58,23,142,0,0,1
8892639961789833491,58,13,74,0,0,0
7370905519814807534,58,8,43,0,0,8
1231738506549655435,58,14,89,0,0,0
7182591324793805386,58,23,141,0,0,2
1777673895853161742,0,0,0,59,13,78
1358738116955407053,58,13,94,0,0,0
6578851409526107899,58,11,68,0,0,0
3678637481446713389,58,12,70,0,0,0
2119311324848708726,0,6,65,0,0,6
7163998039422262122,58,23,142,0,0,1
6186005079598838259,58,11,49,0,0,32
332573856100750857,0,0,10,58,11,64
869150141145156759,58,22,137,0,1,6
4249462061714806744,0,0,9,58,12,67
342584710145388139,58,23,143,0,0,0
1082837889100865075,0,0,23,58,23,119
2287987786319356775,58,9,51,0,0,9
5023232128697159579,58,21,138,0,2,5
6393515846583025960,58,12,66,0,0,13
8218609038569702628,0,0,13,58,13,60
1921149783490964896,58,23,140,0,0,0
8858636370871282089,0,10,50,0,0,10
5803417611846995039,0,0,0,0,7,42
4515226087958414340,58,23,143,0,0,0
7455163321363493495,0,12,64,0,0,11
5345564892456575234,58,23,143,0,0,0
938909851493671024,0,0,0,58,23,143
6384244265547527170,0,0,10,58,11,61
7019751521780657852,58,10,53,0,0,10
6293447473718103019,58,23,143,0,0,0
2047042014148422226,58,23,143,0,0,0
3638987518162252748,58,12,64,0,0,12
5840380289742854537,0,0,0,58,23,143
7832049309869629644,13,11,59,0,0,11
4837120148578013201,58,9,49,0,0,5
6630662777571457708,0,0,0,58,8,53
7350644173294379711,58,13,83,0,0,0
4149936396261035889,58,12,66,0,0,13
1003200614770244799,58,12,64,0,0,12
5351410208438774557,58,10,72,0,0,0
1017106810833904828,0,0,0,59,23,143
3823987586241023406,58,13,93,0,9,49
8321212931916594154,0,7,35,0,0,19
6844850271308769502,0,9,36,0,0,18
6339005690288403970,58,15,77,0,0,14
2534047405299663210,13,8,43,0,0,8
6197667719879245272,0,0,0,0,9,54
1077598105044859333,58,23,143,0,0,0
3211772869478790020,58,23,143,0,0,0
2874603265098716005,58,12,77,0,0,0
1077279434450600740,0,0,0,58,10,65
3368161482388087880,0,0,0,58,23,143
8339196329686399334,58,23,130,0,0,0
7645351782632701153,58,23,139,0,0,4
8405939587146089101,0,0,36,58,23,106
6774869046225746526,58,23,143,0,0,0
460731081287471682,0,0,12,0,12,62
3471079252294214328,58,23,140,0,0,3
3124225885387105058,58,8,50,0,0,0
5030599329267502189,58,23,143,0,0,0
7477851909662188679,58,7,39,0,0,8
8876567964165337783,58,23,143,0,0,0
4634025156594640239,58,14,69,0,0,14
8783340632782870568,0,0,0,59,23,143
1090423191169208954,0,13,52,0,0,19
8898277162234676691,0,0,0,58,23,143
7244359871284464722,58,9,51,0,0,10
5156723337138861397,0,0,7,58,10,55
3236172742920682616,0,0,0,58,17,107
5323618880998144993,0,0,7,58,10,58
5108980723963467503,0,0,0,0,6,41
7116369031309234753,58,23,143,0,0,0
173008600959739084,0,17,136,58,6,7
1522142369151082525,0,0,0,58,10,64
3674754113822998887,58,11,58,0,0,10
7858459700456900672,58,16,101,0,0,0
7544291310825060031,0,11,55,0,0,11
8644402335104961570,58,22,141,0,1,2
6945671676121749398,58,17,107,0,0,0
4805710420772355934,58,7,47,0,0,0
927680364298232157,59,17,107,0,0,0
9029509504849001293,58,23,143,0,0,0
2991038897811066695,58,23,143,0,0,0
4158669911719118033,58,12,77,0,0,0
5773502094973833446,58,11,57,0,0,11
3498430162737184311,58,23,142,0,0,1
8623766005524291737,0,0,0,58,23,143
645323677651534791,58,23,122,0,0,20
6038738956548497033,0,0,0,58,13,83
6544403015859902066,0,0,32,0,9,36
2843922073605282342,0,0,0,0,5,33
5628351236084623530,0,10,43,0,0,12
7916335186286991639,0,0,0,58,23,143
5869112070855963433,58,13,67,0,0,7
310470931442227493,0,0,7,58,10,55
9141611043881094669,58,9,56,0,0,0
1086760578317199372,0,1,37,58,7,16
7754204943277891174,58,9,51,0,0,10
3893725618674953080,0,0,37,0,14,82
3331612599156423491,58,15,79,0,0,15
3638778163460718364,0,0,0,58,23,143
498507889058368504,0,0,0,0,7,45
3894121413462928821,58,11,67,0,2,14
1401401456340655297,58,15,95,0,0,0
5025636313231508977,58,23,143,0,0,0
123140478120335491,59,23,143,0,0,0
7446243159795820768,58,13,77,0,0,0
8429679604291914750,58,9,49,0,0,10
4881106680684957700,0,0,0,58,13,83
8251195648340549256,0,4,113,58,19,30
1027087744213169660,58,23,143,0,0,0
3116870177461023991,58,16,101,0,0,0
7865409373264006475,0,5,54,58,3,17
2706499680141579869,58,23,139,0,0,4
4358346444877049560,58,23,143,0,0,0
5224432675455161352,58,2,2,0,21,141
2996229558505497481,0,1,14,58,12,59
9053261816550601514,0,0,0,58,10,68
736453887128271164,0,0,0,58,23,143
9035598486461203085,0,0,0,58,23,143
3077507910857614836,58,9,48,0,0,8
4696599979586576381,58,23,143,0,0,0
7444118499164277319,45,23,143,13,0,0
5118019971489657617,0,0,0,58,14,89
2655031593291485659,59,23,136,0,0,0
4715066347075908053,58,10,76,0,0,0
1487491909769491937,58,23,132,0,0,10
9155966975730184331,0,0,0,0,12,72
8329204621693078916,0,0,0,58,23,143
2992106207392117849,0,0,17,58,10,48
2700603557369392884,0,0,0,58,23,143
4457569306514226161,0,0,0,58,8,53
7734678648069321417,59,23,143,0,0,0
1803737268940646595,0,10,63,0,0,10
2024048471725476000,0,0,0,58,23,143
751756719644783532,0,0,0,58,23,143
7472923527070020503,0,0,0,59,23,143
1329704620440688949,58,23,143,0,0,0
6755492033874402478,59,23,143,0,0,0
6472623862450178342,0,6,31,0,0,18
4990671685384757010,58,10,76,0,0,0
3905772850516181263,13,13,68,0,0,13
6991627436610086925,58,9,73,0,0,0
1916888416391571594,0,0,0,0,12,77
4920096550208389044,0,3,38,58,8,28
6158300217670841913,48,16,62,0,0,1
339527900019182494,58,9,49,0,0,9
198267071251238285,0,0,0,58,16,98
3126875620269537536,58,22,138,0,1,5
5652421799253576005,58,23,143,0,0,0
7902233585363447354,0,0,8,0,8,40
2281235811578479437,58,21,83,0,0,0
7111112595245051990,0,11,61,0,0,10
7782672185065414519,59,16,101,0,0,0
4658864072483512739,0,0,0,58,23,143
2907194384599933408,58,23,143,0,0,0
7572985311845718144,59,23,141,0,0,2
5967614174056103679,0,4,61,0,0,4
3274870690774289261,58,13,67,0,0,11
3663265324859607247,13,11,63,0,0,12
6047595688619228080,58,23,140,0,0,3
1982871099332666316,58,10,48,0,0,10
2217055989733415933,0,0,0,0,8,54
4469658261093288852,58,23,140,0,0,0
8591736750183524626,0,0,0,59,23,143
4090481524831590900,0,0,0,58,17,107
4395688375231610603,58,23,143,0,0,0
3283492708296652331,58,10,37,0,0,16
8377465688456570187,58,12,63,0,0,11
5016139264379320832,13,13,69,0,0,13
1073576646108301626,13,13,69,0,0,13
2607803237069552758,58,9,45,0,0,8
7193781014408432763,58,11,57,0,0,11
5833125548687597383,58,23,143,0,0,0
2990770805738506193,0,0,0,58,10,64
4426585115255407705,58,23,143,0,0,0
298858335924989405,0,6,25,0,0,12
7651829624924720340,13,13,69,0,0,13
4431871921206607229,58,17,107,0,0,0
8574783097509174983,58,23,143,0,0,0
6619845453607915242,59,23,143,0,0,0
17985349924445228,59,13,69,0,0,13
7123882926181147433,58,10,65,0,0,0
2727482370194248974,0,0,0,0,12,77
807795446744791539,58,23,143,0,0,0
9198414995114051551,58,9,42,0,0,5
2472102903352920424,58,23,143,0,0,0
7212285958498665217,58,13,67,0,0,13
2901121765406847283,58,22,140,0,1,3
4535228669806832822,0,5,46,0,0,5
3299199489872676166,0,0,107,58,23,36
8088339101039039426,59,23,143,0,0,0
2784003477814363588,58,23,143,0,0,0
5664476668590101469,58,23,143,0,0,0
5724648593606384553,13,10,51,0,0,10
8939545903025598408,58,23,143,0,0,0
6503008340270054919,59,13,67,0,0,13
9202711225687266799,58,23,129,0,0,0
4563170262855118100,58,12,66,0,0,13
893986596620136719,0,0,0,58,23,143
6611291218484487388,0,0,0,58,16,101
3046891310952418009,0,0,33,58,23,109
2136521815520406056,0,0,0,58,10,52
108968345947796639,0,0,0,58,23,143
7898667015744190266,13,13,69,0,0,13
6163165919739157695,0,0,0,58,23,143
6057084108313722001,58,23,143,0,0,0
3105760996519289590,0,0,13,58,8,40
3901129164299457876,58,23,141,0,0,0
8745703118699712393,13,10,62,0,0,14
5770920327890201583,58,15,79,0,0,16
2944380648688581321,58,13,67,0,0,11
2862121952645485719,0,0,44,58,23,99
1950213906354406253,58,13,74,0,0,0
1525027307755002108,58,9,42,0,0,5
359002772417355141,58,5,75,0,0,0
7025419750381457673,0,0,0,58,16,98
8089520875431100552,0,10,40,0,0,20
223111248623147507,0,0,0,58,8,50
1904192676355612077,58,14,72,0,0,14
483682228175170896,58,23,143,0,0,0
6040561438452569152,0,12,64,0,0,12
6135054127582734520,58,16,98,0,0,0
7527683674922253243,0,8,66,0,0,0
6519178402325877780,0,11,55,0,0,11
5436307773162988062,0,0,0,58,23,143
6666934422919388376,59,23,143,0,0,0
1489474002499766754,58,23,143,0,0,0
8032203943642240039,58,23,143,0,0,0
4154052917226667554,58,23,143,0,0,0
1344338162127431362,58,15,94,0,0,0
91947023206290590,58,23,143,0,0,0
1583142703043015562,58,23,143,0,0,0
7926592015846497286,0,0,0,58,10,62
1036522294471450615,0,0,9,0,4,17
2340349939637752297,13,13,69,0,0,13
6611032250825167738,58,15,79,0,0,15
6616551295023333741,13,13,69,0,0,13
5260883241792941823,0,0,0,58,16,101
6977601538313351528,58,12,62,0,0,12
3050709901572905133,0,0,0,58,14,89
4237309664020284445,0,0,44,58,23,99
1242374310875622093,58,23,143,0,0,0
8179121677135007878,59,11,59,0,0,12
1427565505000897768,0,0,0,59,9,63
288460694648071309,58,9,48,0,0,7
5459094761355765318,0,9,47,0,0,9
3285163259624303018,0,0,10,58,11,64
1346363272167435611,0,0,0,58,23,143
7082578511700830448,0,0,0,58,10,62
3306485475920916100,0,0,11,58,13,69
645393572534865703,0,6,31,0,0,18
1259345490143839693,0,0,0,58,23,143
8221455393357959939,58,23,143,0,0,0
3976128239550343590,0,0,0,0,11,59
5354461434537750315,58,8,68,0,0,0
4612164857345717161,0,10,52,0,0,10
8401196832685050660,58,7,63,0,0,0
2637135180128265866,58,9,49,0,0,8
5582998155993374734,0,7,51,0,0,7
3135818154875310502,0,10,84,58,7,23
586539305786722500,0,0,0,58,23,143
8850787479646852679,0,0,0,59,23,143
1787851773199583345,58,2,2,0,21,141
584751489929412132,58,23,143,0,0,0
4378492065940312953,0,1,23,0,0,13
4369968060458956067,58,10,56,0,0,10
5599183880881982285,0,0,8,58,10,57
6659619482289126204,58,10,56,0,0,11
9058644460068067249,58,12,73,0,0,0
342546232744333035,0,0,51,58,23,85
7054847535135869283,58,13,121,0,10,21
7190910159572724913,58,23,143,0,0,0
2448225270928131769,13,8,44,0,0,9
1714909675947238649,0,1,35,58,22,107
2480582646913879417,58,23,143,0,0,0
2544654206029195412,0,0,0,58,11,80
4073959319596075339,58,13,77,0,0,0
7132560443803882004,0,11,57,0,0,11
5711387831194927509,0,0,12,58,23,107
7037281316468280772,0,0,0,0,8,53
6510062962990480851,58,10,76,0,0,0
2374847493119414554,58,11,61,0,0,11
7362018227520068225,58,17,107,0,0,0
218417547706234182,58,15,94,0,0,0
326856182599942694,0,0,0,58,10,76
2771662655433076914,58,23,134,0,0,9
